"record_type","year","period_start","period_end","operator","service","route_id","line_type","day_type","metric","metric_value","unit","data_status","source_url","source_id","notes"
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","54","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","54","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","55","","Saturday","boardings","545","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","55","","Sunday","boardings","407","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","55","","Weekday","boardings","1065.380952","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","56","","Saturday","boardings","993","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","56","","Sunday","boardings","801","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","56","","Weekday","boardings","1581.619048","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","568","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","568","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","568","","Weekday","boardings","822.4761905","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","57","","Saturday","boardings","709","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","57","","Sunday","boardings","569","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","57","","Weekday","boardings","1943.857143","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","58","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","58","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","58","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","59","","Saturday","boardings","328","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","59","","Sunday","boardings","256","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","59","","Weekday","boardings","880.6190476","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","60","","Saturday","boardings","1986","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","60","","Sunday","boardings","1659","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","60","","Weekday","boardings","2905.238095","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","61","","Saturday","boardings","1217","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","61","","Sunday","boardings","924","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","61","","Weekday","boardings","2720.619048","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","62","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","62","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","62","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","63","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","63","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","63","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64A","","Saturday","boardings","1301","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64A","","Sunday","boardings","1024","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64A","","Weekday","boardings","1704.285714","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64B","","Saturday","boardings","250","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64B","","Sunday","boardings","178","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","64B","","Weekday","boardings","1368.095238","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","65","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","65","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","65","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","66","","Saturday","boardings","3135","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","66","","Sunday","boardings","2987","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","66","","Weekday","boardings","5480.428571","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","67","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","67","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","67","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","68","","Saturday","boardings","3024","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","68","","Sunday","boardings","2932","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","68","","Weekday","boardings","4465.619048","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","70","","Saturday","boardings","1926","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","70","","Sunday","boardings","1666","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","70","","Weekday","boardings","3104.952381","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","71","","Saturday","boardings","792","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","71","","Sunday","boardings","735","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","71","","Weekday","boardings","1606.380952","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","72","","Saturday","boardings","1002","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","72","","Sunday","boardings","868","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","72","","Weekday","boardings","1949.238095","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","73","","Saturday","boardings","993","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","73","","Sunday","boardings","681","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","73","","Weekday","boardings","1949.904762","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","76","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","76","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","76","","Weekday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","77","","Saturday","boardings","1229","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","77","","Sunday","boardings","947","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","77","","Weekday","boardings","1908.52381","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","81","","Saturday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
"route_month_daytype","2024","2024-03-01","2024-03-31","VTA","VTA fixed-route transit","81","","Sunday","boardings","0","boardings","published_historical","https://gis.vta.org/gis/rest/services/Hosted/Ridership_by_Route_Cumulative_Monthly2025/FeatureServer/0","vta_arcgis_ridership_monthly_2025","VTA ArcGIS published value; preserve as supplied for POC exploration and validate aggregation semantics with VTA before using as a headline KPI."
